time,pos1,pos2,vel1,vel2,acc1,acc2
2.495000000000000107e+00,1.555088887104780326e+00,0.000000000000000000e+00,3.141211504849916736e+00,0.000000000000000000e+00,1.507670948086570206e-01,0.000000000000000000e+00
2.495999999999999996e+00,1.558230224256247798e+00,0.000000000000000000e+00,3.141337151467471500e+00,0.000000000000000000e+00,1.256466175547643616e-01,0.000000000000000000e+00
2.496999999999999886e+00,1.561371661929833898e+00,0.000000000000000000e+00,3.141437673586100487e+00,0.000000000000000000e+00,1.005221186289873003e-01,0.000000000000000000e+00
2.498000000000000220e+00,1.564513174997824718e+00,0.000000000000000000e+00,3.141513067990819863e+00,0.000000000000000000e+00,7.539440471937552957e-02,0.000000000000000000e+00
2.499000000000000110e+00,1.567654738330090725e+00,0.000000000000000000e+00,3.141563332266006370e+00,0.000000000000000000e+00,5.026427518650677939e-02,0.000000000000000000e+00
2.500000000000000000e+00,1.570796326794896558e+00,0.000000000000000000e+00,3.141588464805833425e+00,0.000000000000000000e+00,2.513253982705521139e-02,0.000000000000000000e+00
2.500999999999999890e+00,1.573937915259702391e+00,0.000000000000000000e+00,3.141588464805833425e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.502000000000000224e+00,1.577079478591969730e+00,0.000000000000000000e+00,3.141563332267338637e+00,0.000000000000000000e+00,-2.513253849478758184e-02,0.000000000000000000e+00
2.503000000000000114e+00,1.580220991659959218e+00,0.000000000000000000e+00,3.141513067989487595e+00,0.000000000000000000e+00,-5.026427785104203849e-02,0.000000000000000000e+00
2.504000000000000004e+00,1.583362429333545540e+00,0.000000000000000000e+00,3.141437673586322532e+00,0.000000000000000000e+00,-7.539440316506329509e-02,0.000000000000000000e+00
2.504999999999999893e+00,1.586503766485012790e+00,0.000000000000000000e+00,3.141337151467249456e+00,0.000000000000000000e+00,-1.005221190730765102e-01,0.000000000000000000e+00
2.506000000000000227e+00,1.589644977989864261e+00,0.000000000000000000e+00,3.141211504851471048e+00,0.000000000000000000e+00,-1.256466157784075222e-01,0.000000000000000000e+00
2.507000000000000117e+00,1.592786038727618037e+00,0.000000000000000000e+00,3.141060737753775811e+00,0.000000000000000000e+00,-1.507670976952368846e-01,0.000000000000000000e+00
2.508000000000000007e+00,1.595926923582620338e+00,0.000000000000000000e+00,3.140884855002301634e+00,0.000000000000000000e+00,-1.758827514741767573e-01,0.000000000000000000e+00
2.508999999999999897e+00,1.599067607444843331e+00,0.000000000000000000e+00,3.140683862222992673e+00,0.000000000000000000e+00,-2.009927793089616443e-01,0.000000000000000000e+00
2.510000000000000231e+00,1.602208065210688259e+00,0.000000000000000000e+00,3.140457765844928417e+00,0.000000000000000000e+00,-2.260963780642555321e-01,0.000000000000000000e+00
2.511000000000000121e+00,1.605348271783784808e+00,0.000000000000000000e+00,3.140206573096548937e+00,0.000000000000000000e+00,-2.511927483794806903e-01,0.000000000000000000e+00
2.512000000000000011e+00,1.608488202075799789e+00,0.000000000000000000e+00,3.139930292014980751e+00,0.000000000000000000e+00,-2.762810815681859822e-01,0.000000000000000000e+00
2.512999999999999901e+00,1.611627831007232725e+00,0.000000000000000000e+00,3.139628931432936199e+00,0.000000000000000000e+00,-3.013605820445519612e-01,0.000000000000000000e+00
2.514000000000000234e+00,1.614767133508219876e+00,0.000000000000000000e+00,3.139302500987151134e+00,0.000000000000000000e+00,-3.264304457850641938e-01,0.000000000000000000e+00
2.515000000000000124e+00,1.617906084519329601e+00,0.000000000000000000e+00,3.138951011109725187e+00,0.000000000000000000e+00,-3.514898774259478387e-01,0.000000000000000000e+00
2.516000000000000014e+00,1.621044658992366605e+00,0.000000000000000000e+00,3.138574473037003543e+00,0.000000000000000000e+00,-3.765380727216438572e-01,0.000000000000000000e+00
2.516999999999999904e+00,1.624182831891169076e+00,0.000000000000000000e+00,3.138172898802471522e+00,0.000000000000000000e+00,-4.015742345320205686e-01,0.000000000000000000e+00
2.518000000000000238e+00,1.627320578192405831e+00,0.000000000000000000e+00,3.137746301236754576e+00,0.000000000000000000e+00,-4.265975657169462920e-01,0.000000000000000000e+00
2.519000000000000128e+00,1.630457872886369453e+00,0.000000000000000000e+00,3.137294693963621484e+00,0.000000000000000000e+00,-4.516072731330922352e-01,0.000000000000000000e+00
2.520000000000000018e+00,1.633594690977779873e+00,0.000000000000000000e+00,3.136818091410420450e+00,0.000000000000000000e+00,-4.766025532010331744e-01,0.000000000000000000e+00
2.520999999999999908e+00,1.636731007486573519e+00,0.000000000000000000e+00,3.136316508793646207e+00,0.000000000000000000e+00,-5.015826167742432062e-01,0.000000000000000000e+00
2.522000000000000242e+00,1.639866797448700453e+00,0.000000000000000000e+00,3.135789962126933617e+00,0.000000000000000000e+00,-5.265466667125906497e-01,0.000000000000000000e+00
2.523000000000000131e+00,1.643002035916911296e+00,0.000000000000000000e+00,3.135238468210843621e+00,0.000000000000000000e+00,-5.514939160899956505e-01,0.000000000000000000e+00
2.524000000000000021e+00,1.646136697961557704e+00,0.000000000000000000e+00,3.134662044646407963e+00,0.000000000000000000e+00,-5.764235644356574539e-01,0.000000000000000000e+00
2.524999999999999911e+00,1.649270758671376402e+00,0.000000000000000000e+00,3.134060709818697887e+00,0.000000000000000000e+00,-6.013348277100760697e-01,0.000000000000000000e+00
2.526000000000000245e+00,1.652404193154281220e+00,0.000000000000000000e+00,3.133434482904817742e+00,0.000000000000000000e+00,-6.262269138801457302e-01,0.000000000000000000e+00
2.527000000000000135e+00,1.655536976538147576e+00,0.000000000000000000e+00,3.132783383866355464e+00,0.000000000000000000e+00,-6.510990384622772353e-01,0.000000000000000000e+00
2.528000000000000025e+00,1.658669083971603619e+00,0.000000000000000000e+00,3.132107433456043921e+00,0.000000000000000000e+00,-6.759504103115432372e-01,0.000000000000000000e+00
2.528999999999999915e+00,1.661800490624812721e+00,0.000000000000000000e+00,3.131406653209101165e+00,0.000000000000000000e+00,-7.007802469427559799e-01,0.000000000000000000e+00
2.530000000000000249e+00,1.664931171690260170e+00,0.000000000000000000e+00,3.130681065447449285e+00,0.000000000000000000e+00,-7.255877616518802142e-01,0.000000000000000000e+00
2.531000000000000139e+00,1.668061102383527450e+00,0.000000000000000000e+00,3.129930693267279906e+00,0.000000000000000000e+00,-7.503721801693785665e-01,0.000000000000000000e+00
2.532000000000000028e+00,1.671190257944082935e+00,0.000000000000000000e+00,3.129155560555485494e+00,0.000000000000000000e+00,-7.751327117944128986e-01,0.000000000000000000e+00
2.532999999999999918e+00,1.674318613636055275e+00,0.000000000000000000e+00,3.128355691972339869e+00,0.000000000000000000e+00,-7.998685831456242568e-01,0.000000000000000000e+00
2.534000000000000252e+00,1.677446144749012769e+00,0.000000000000000000e+00,3.127531112957493420e+00,0.000000000000000000e+00,-8.245790148464493541e-01,0.000000000000000000e+00
2.535000000000000142e+00,1.680572826598734526e+00,0.000000000000000000e+00,3.126681849721757445e+00,0.000000000000000000e+00,-8.492632357359752859e-01,0.000000000000000000e+00
2.536000000000000032e+00,1.683698634527992066e+00,0.000000000000000000e+00,3.125807929257540252e+00,0.000000000000000000e+00,-8.739204642171927162e-01,0.000000000000000000e+00
2.536999999999999922e+00,1.686823543907314926e+00,0.000000000000000000e+00,3.124909379322859948e+00,0.000000000000000000e+00,-8.985499346803038634e-01,0.000000000000000000e+00
